time,ambient_temperature,relative_humidity,node_id,it_load_kw,pue,wue,water_consumption_liters,grid_carbon_intensity,energy_spot_price_eur,d_async_kw,d_sync_kw,hora_sin,hora_cos,dsync_lag_1h,dsync_rolling_4h_pasado,delta_dsync_pasado,inercia_termica_ext_3h,delta_temp_1h
2025-02-20 12:00:00,15.8,72,SANTIAGO,685.87,1.198344596447606,0.022,15.09,133.2,32.3,137.17,548.7,1.2246467991473532e-16,-1.0,599.77,574.8499999999999,-9.940000000000056,14.4,1.9000000000000004
2025-02-20 13:00:00,18.2,62,SANTIAGO,618.9,1.1982404918141232,0.017,10.52,135.23,27.82,126.18,492.72,-0.2588190451025208,-0.9659258262890684,548.7,585.8924999999999,-51.069999999999936,15.966666666666669,2.3999999999999986
2025-02-20 14:00:00,21.4,49,SANTIAGO,604.24,1.203547578873241,0.018,10.88,137.97,36.76,120.85,483.39,-0.4999999999999997,-0.8660254037844388,492.72,562.725,-55.98000000000002,18.466666666666665,3.1999999999999997
2025-02-20 15:00:00,24.5,39,SANTIAGO,638.09,1.2021053514139164,0.023,14.68,167.83,49.2,127.62,510.47,-0.7071067811865471,-0.7071067811865479,483.39,531.145,-9.33000000000004,21.366666666666664,3.1000000000000014
2025-02-20 16:00:00,26.9,33,SANTIAGO,684.11,1.1987720467473282,0.025,17.1,188.29,63.03,152.79,531.32,-0.8660254037844385,-0.5000000000000004,510.47,508.8200000000001,27.08000000000004,24.266666666666666,2.3999999999999986
2025-02-20 17:00:00,28.7,28,SANTIAGO,754.69,1.2331781780005628,0.021,15.85,205.97,72.25,167.74,586.95,-0.9659258262890684,-0.2588190451025206,531.32,504.475,20.850000000000023,26.7,1.8000000000000007
2025-02-20 18:00:00,29.7,26,SANTIAGO,830.03,1.2348144016981708,0.02,16.6,257.15,103.36,222.64,607.39,-1.0,-1.8369701987210292e-16,586.95,528.0325,55.63,28.433333333333334,1.0
2025-02-20 19:00:00,29.6,28,SANTIAGO,845.88,1.2299067720050945,0.017,14.38,256.93,107.43,223.31,622.57,-0.9659258262890684,0.2588190451025203,607.39,559.0325,20.43999999999994,29.33333333333333,-0.0999999999999978
2025-02-20 20:00:00,29.6,29,SANTIAGO,819.04,1.2418512801254784,0.018,14.74,274.74,117.9,225.33,593.71,-0.8660254037844386,0.5000000000000001,622.57,587.0575,15.180000000000064,29.633333333333336,0.0
2025-02-20 21:00:00,28.8,32,SANTIAGO,769.35,1.2508317651713163,0.021,16.16,256.8,109.61,222.68,546.67,-0.7071067811865477,0.7071067811865474,593.71,602.655,-28.860000000000014,29.33333333333333,-0.8000000000000007
2025-02-20 22:00:00,26.8,37,SANTIAGO,651.52,1.227835938502376,0.019,12.38,246.76,110.51,188.86,462.66,-0.5000000000000004,0.8660254037844384,546.67,592.585,-47.04000000000008,28.4,-2.0
2025-02-20 23:00:00,24.1,45,SANTIAGO,583.52,1.190822820390621,0.018,10.5,247.19,115.67,175.06,408.46,-0.2588190451025215,0.965925826289068,462.66,556.4025,-84.00999999999993,26.566666666666663,-2.6999999999999997
2025-02-21 00:00:00,21.4,53,SANTIAGO,418.78,1.1959942594232766,0.02,8.38,230.29,104.71,125.45,293.33,0.0,1.0,408.46,502.875,-54.200000000000045,24.1,-2.700000000000003
2025-02-21 01:00:00,19.2,62,SANTIAGO,408.35,1.1939973928384828,0.02,8.17,224.89,99.28,122.5,285.85,0.2588190451025207,0.9659258262890684,293.33,427.78,-115.13,21.566666666666663,-2.1999999999999997
2025-02-21 02:00:00,18.5,65,SANTIAGO,394.71,1.1949936547426472,0.019,7.5,226.43,95.09,116.61,278.1,0.4999999999999999,0.8660254037844387,285.85,362.575,-7.479999999999961,19.7,-0.6999999999999993
2025-02-21 03:00:00,17.9,67,SANTIAGO,402.64,1.202148342545238,0.019,7.65,219.89,96.28,120.79,281.85,0.7071067811865476,0.7071067811865476,278.1,316.435,-7.75,18.53333333333333,-0.6000000000000014
2025-02-21 04:00:00,17.5,69,SANTIAGO,440.58,1.1925216342054543,0.023,10.13,197.11,85.93,123.3,317.28,0.8660254037844386,0.5000000000000001,281.85,284.7825,3.75,17.966666666666665,-0.3999999999999986
2025-02-21 05:00:00,17.4,69,SANTIAGO,467.06,1.1790251840890946,0.02,9.34,177.16,78.85,122.96,344.1,0.9659258262890684,0.2588190451025207,317.28,290.77000000000004,35.42999999999995,17.599999999999998,-0.1000000000000014
2025-02-21 06:00:00,17.0,73,SANTIAGO,474.2,1.193603956225808,0.016,7.59,182.73,78.19,117.64,356.56,1.0,6.123233995736766e-17,344.1,305.3325,26.82000000000005,17.3,-0.3999999999999986
2025-02-21 07:00:00,16.6,74,SANTIAGO,574.54,1.191331138205192,0.021,12.07,183.36,83.53,133.74,440.8,0.9659258262890684,-0.2588190451025206,356.56,324.9475,12.45999999999998,17.0,-0.3999999999999986
2025-02-21 08:00:00,16.4,75,SANTIAGO,647.94,1.1750998269968038,0.026,16.85,151.5,57.49,137.32,510.62,0.8660254037844387,-0.4999999999999998,440.8,364.685,84.24000000000001,16.666666666666668,-0.2000000000000028
2025-02-21 09:00:00,16.2,76,SANTIAGO,747.84,1.1858781067153124,0.019,14.21,133.07,50.89,149.57,598.27,0.7071067811865476,-0.7071067811865475,510.62,413.02,69.82,16.400000000000002,-0.1999999999999993
2025-02-21 10:00:00,16.1,77,SANTIAGO,749.05,1.1871953563389253,0.02,14.98,137.91,32.24,149.81,599.24,0.4999999999999999,-0.8660254037844387,598.27,476.5625,87.64999999999998,16.233333333333334,-0.0999999999999978
2025-02-21 11:00:00,16.4,75,SANTIAGO,731.73,1.1823575158749335,0.021,15.37,120.14,33.67,152.44,579.29,0.258819045102521,-0.9659258262890682,599.24,537.2325000000001,0.9700000000000272,16.233333333333334,0.2999999999999971
2025-02-21 12:00:00,18.5,65,SANTIAGO,691.45,1.1823623720551917,0.02,13.83,118.58,26.03,138.29,553.16,1.2246467991473532e-16,-1.0,579.29,571.855,-19.950000000000045,17.0,2.1000000000000014
2025-02-21 13:00:00,21.5,53,SANTIAGO,649.75,1.1935034053855995,0.02,13.0,131.03,26.3,135.9,513.85,-0.2588190451025208,-0.9659258262890684,553.16,582.49,-26.129999999999995,18.8,3.0
2025-02-21 14:00:00,24.5,42,SANTIAGO,603.08,1.1889491334965558,0.019,11.46,143.02,31.0,122.56,480.52,-0.4999999999999997,-0.8660254037844388,513.85,561.385,-39.309999999999945,21.5,3.0
2025-02-21 15:00:00,27.1,32,SANTIAGO,619.91,1.1952837668274352,0.019,11.78,173.46,53.72,130.91,489.0,-0.7071067811865471,-0.7071067811865479,480.52,531.7049999999999,-33.33000000000004,24.366666666666664,2.6000000000000014
2025-02-21 16:00:00,29.5,27,SANTIAGO,659.43,1.2251836365171749,0.021,13.85,185.93,58.43,142.83,516.6,-0.8660254037844385,-0.5000000000000004,489.0,509.1325,8.480000000000018,27.03333333333333,2.3999999999999986
2025-02-21 17:00:00,31.2,24,SANTIAGO,779.14,1.2626464720265491,0.018,14.02,188.44,75.74,177.32,601.82,-0.9659258262890684,-0.2588190451025206,516.6,499.9925,27.600000000000023,29.266666666666666,1.6999999999999993
2025-02-21 18:00:00,31.9,23,SANTIAGO,798.01,1.272745492812054,0.018,14.36,231.19,93.08,210.66,587.35,-1.0,-1.8369701987210292e-16,601.82,521.985,85.22000000000003,30.866666666666664,0.6999999999999993
2025-02-21 19:00:00,31.9,24,SANTIAGO,879.59,1.2663650048004909,0.02,17.59,244.34,115.83,245.49,634.1,-0.9659258262890684,0.2588190451025203,587.35,548.6925,-14.470000000000027,31.666666666666668,0.0
2025-02-21 20:00:00,31.5,24,SANTIAGO,818.12,1.255379339836726,0.018,14.73,266.04,117.4,230.93,587.19,-0.8660254037844386,0.5000000000000001,634.1,584.9675,46.75,31.766666666666666,-0.3999999999999986
2025-02-21 21:00:00,30.6,26,SANTIAGO,786.89,1.2646994764439583,0.019,14.95,271.38,116.74,224.04,562.85,-0.7071067811865477,0.7071067811865474,587.19,602.615,-46.90999999999997,31.33333333333333,-0.8999999999999986
2025-02-21 22:00:00,28.8,29,SANTIAGO,676.13,1.2401778379815511,0.021,14.2,261.93,109.75,202.84,473.29,-0.5000000000000004,0.8660254037844384,562.85,592.8725000000001,-24.340000000000032,30.3,-1.8000000000000007
2025-02-21 23:00:00,26.3,34,SANTIAGO,570.6,1.2406691037541342,0.019,10.84,242.66,107.95,167.59,403.01,-0.2588190451025215,0.965925826289068,473.29,564.3575000000001,-89.56,28.566666666666663,-2.5
2025-02-22 00:00:00,24.3,38,SANTIAGO,406.24,1.1785141430598352,0.022,8.94,242.19,101.64,117.61,288.63,0.0,1.0,403.01,506.585,-70.28000000000003,26.46666666666667,-2.0
2025-02-22 01:00:00,23.4,42,SANTIAGO,411.27,1.194754594872369,0.019,7.81,228.76,98.68,120.51,290.76,0.2588190451025207,0.9659258262890684,288.63,431.945,-114.38,24.666666666666668,-0.9000000000000021
2025-02-22 02:00:00,22.6,41,SANTIAGO,440.75,1.2124612184495076,0.022,9.7,208.38,90.4,128.43,312.32,0.4999999999999999,0.8660254037844387,290.76,363.9225,2.1299999999999955,23.433333333333334,-0.7999999999999972
2025-02-22 03:00:00,21.6,43,SANTIAGO,405.42,1.1821638789469644,0.022,8.92,224.6,91.67,118.41,287.01,0.7071067811865476,0.7071067811865476,312.32,323.67999999999995,21.56,22.53333333333333,-1.0
2025-02-22 04:00:00,20.5,47,SANTIAGO,421.38,1.185750578640656,0.02,8.43,207.24,85.58,114.08,307.3,0.8660254037844386,0.5000000000000001,287.01,294.67999999999995,-25.31,21.566666666666663,-1.1000000000000014
2025-02-22 05:00:00,19.8,52,SANTIAGO,451.48,1.2185393283564876,0.02,9.03,180.11,77.17,121.28,330.2,0.9659258262890684,0.2588190451025207,307.3,299.3475,20.29000000000002,20.633333333333336,-0.6999999999999993
2025-02-22 06:00:00,19.4,52,SANTIAGO,523.67,1.2001961677996875,0.023,12.04,178.12,75.9,136.55,387.12,1.0,6.123233995736766e-17,330.2,309.2075,22.899999999999977,19.9,-0.4000000000000021
2025-02-22 07:00:00,19.1,53,SANTIAGO,578.93,1.2129805306840675,0.019,11.0,193.4,76.99,127.27,451.66,0.9659258262890684,-0.2588190451025206,387.12,327.9075,56.920000000000016,19.433333333333334,-0.2999999999999971
2025-02-22 08:00:00,18.7,54,SANTIAGO,646.21,1.171480286310819,0.024,15.51,141.59,63.32,136.18,510.03,0.8660254037844387,-0.4999999999999998,451.66,369.07,64.54000000000002,19.066666666666663,-0.4000000000000021
2025-02-22 09:00:00,18.4,56,SANTIAGO,736.22,1.2034014504955832,0.018,13.25,143.2,49.69,147.62,588.6,0.7071067811865476,-0.7071067811865475,510.03,419.7525,58.36999999999995,18.73333333333333,-0.3000000000000007
2025-02-22 10:00:00,18.0,56,SANTIAGO,744.25,1.197168060872187,0.018,13.4,128.54,35.05,153.13,591.12,0.4999999999999999,-0.8660254037844387,588.6,484.3525,78.57000000000005,18.366666666666664,-0.3999999999999986
2025-02-22 11:00:00,18.1,56,SANTIAGO,745.74,1.1810311046593869,0.019,14.17,119.37,23.04,156.52,589.22,0.258819045102521,-0.9659258262890682,591.12,535.3525,2.519999999999982,18.166666666666668,0.1000000000000014
2025-02-22 12:00:00,20.2,47,SANTIAGO,660.79,1.2013866606620094,0.02,13.22,124.75,24.42,137.71,523.08,1.2246467991473532e-16,-1.0,589.22,569.7425000000001,-1.8999999999999773,18.76666666666667,2.099999999999998
2025-02-22 13:00:00,21.7,48,SANTIAGO,622.73,1.1746362339579572,0.016,9.96,144.8,25.64,130.38,492.35,-0.2588190451025208,-0.9659258262890684,523.08,573.0050000000001,-66.13999999999999,20.0,1.5
2025-02-22 14:00:00,24.5,40,SANTIAGO,618.69,1.1863705343114457,0.02,12.37,155.16,38.41,127.67,491.02,-0.4999999999999997,-0.8660254037844388,492.35,548.9425,-30.73000000000001,22.133333333333336,2.8000000000000007
2025-02-22 15:00:00,27.1,32,SANTIAGO,657.95,1.1990245315722017,0.023,15.13,171.36,48.81,133.31,524.64,-0.7071067811865471,-0.7071067811865479,491.02,523.9175,-1.330000000000041,24.433333333333334,2.6000000000000014
2025-02-22 16:00:00,29.6,27,SANTIAGO,673.67,1.2266715656853016,0.018,12.13,200.67,58.81,148.89,524.78,-0.8660254037844385,-0.5000000000000004,524.64,507.7725,33.620000000000005,27.066666666666663,2.5
2025-02-22 17:00:00,31.4,24,SANTIAGO,764.47,1.2433494759644808,0.021,16.05,202.83,74.33,200.17,564.3,-0.9659258262890684,-0.2588190451025206,524.78,508.1975,0.1399999999999863,29.366666666666664,1.7999999999999972
2025-02-22 18:00:00,31.8,24,SANTIAGO,807.63,1.2752267457972408,0.019,15.34,251.95,95.86,206.35,601.28,-1.0,-1.8369701987210292e-16,564.3,526.185,39.51999999999998,30.933333333333337,0.4000000000000021
2025-02-22 19:00:00,31.8,23,SANTIAGO,861.75,1.2717819042803262,0.02,17.24,264.32,115.61,227.5,634.25,-0.9659258262890684,0.2588190451025203,601.28,553.75,36.98000000000002,31.666666666666668,0.0
2025-02-22 20:00:00,31.9,23,SANTIAGO,808.81,1.2717635470514228,0.02,16.18,246.72,106.67,203.44,605.37,-0.8660254037844386,0.5000000000000001,634.25,581.1524999999999,32.97000000000003,31.83333333333333,0.0999999999999978
2025-02-22 21:00:00,31.5,23,SANTIAGO,750.41,1.255206344195813,0.021,15.76,248.12,108.57,215.84,534.57,-0.7071067811865477,0.7071067811865474,605.37,601.3,-28.879999999999995,31.73333333333333,-0.3999999999999986
2025-02-22 22:00:00,30.4,25,SANTIAGO,688.11,1.2631920816218118,0.016,11.01,260.63,112.21,193.66,494.45,-0.5000000000000004,0.8660254037844384,534.57,593.8675000000001,-70.79999999999995,31.266666666666666,-1.1000000000000014
2025-02-22 23:00:00,28.5,28,SANTIAGO,582.93,1.230781026978805,0.02,11.66,253.91,108.92,174.88,408.05,-0.2588190451025215,0.965925826289068,494.45,567.16,-40.12000000000006,30.13333333333333,-1.8999999999999984
2025-02-23 00:00:00,26.5,32,SANTIAGO,385.27,1.2007063651558034,0.018,6.93,230.62,105.4,115.58,269.69,0.0,1.0,408.05,510.61,-86.39999999999998,28.466666666666665,-2.0
2025-02-23 01:00:00,25.0,37,SANTIAGO,401.55,1.192526726013724,0.017,6.83,224.02,101.41,120.46,281.09,0.2588190451025207,0.9659258262890684,269.69,426.69000000000005,-138.36,26.666666666666668,-1.5
2025-02-23 02:00:00,23.7,40,SANTIAGO,382.6,1.1782650347147186,0.02,7.65,225.84,104.71,114.78,267.82,0.4999999999999999,0.8660254037844387,281.09,363.32,11.399999999999975,25.066666666666663,-1.3000000000000007
2025-02-23 03:00:00,22.6,43,SANTIAGO,385.84,1.1705485475427655,0.022,8.49,217.45,91.32,114.1,271.74,0.7071067811865476,0.7071067811865476,267.82,306.6625,-13.269999999999982,23.76666666666667,-1.099999999999998
2025-02-23 04:00:00,21.4,47,SANTIAGO,408.91,1.200471966168842,0.018,7.36,199.42,86.08,105.79,303.12,0.8660254037844386,0.5000000000000001,271.74,272.585,3.920000000000016,22.566666666666663,-1.2000000000000028
2025-02-23 05:00:00,20.6,50,SANTIAGO,452.39,1.197742249905058,0.022,9.95,199.15,69.44,118.29,334.1,0.9659258262890684,0.2588190451025207,303.12,280.9425,31.379999999999995,21.53333333333333,-0.7999999999999972
2025-02-23 06:00:00,19.9,53,SANTIAGO,507.09,1.1939863696384498,0.016,8.11,173.93,78.4,128.27,378.82,1.0,6.123233995736766e-17,334.1,294.195,30.98000000000001,20.633333333333333,-0.7000000000000028
2025-02-23 07:00:00,19.4,54,SANTIAGO,532.98,1.19231540542634,0.023,12.26,169.26,70.72,118.38,414.6,0.9659258262890684,-0.2588190451025206,378.82,321.94500000000005,44.71999999999997,19.966666666666665,-0.5
2025-02-23 08:00:00,18.9,55,SANTIAGO,640.35,1.180395142171973,0.023,14.73,162.2,55.91,161.87,478.48,0.8660254037844387,-0.4999999999999998,414.6,357.66,35.78000000000003,19.4,-0.5
2025-02-23 09:00:00,18.5,56,SANTIAGO,736.71,1.197528528916457,0.022,16.21,135.73,51.49,168.5,568.21,0.7071067811865476,-0.7071067811865475,478.48,401.5,63.88,18.933333333333334,-0.3999999999999986
2025-02-23 10:00:00,18.1,58,SANTIAGO,755.97,1.1721786596165664,0.019,14.36,126.45,38.31,158.2,597.77,0.4999999999999999,-0.8660254037844387,568.21,460.0275,89.73000000000002,18.5,-0.3999999999999986
2025-02-23 11:00:00,18.4,57,SANTIAGO,756.65,1.19177972822195,0.02,15.13,117.19,27.98,151.33,605.32,0.258819045102521,-0.9659258262890682,597.77,514.765,29.559999999999945,18.33333333333333,0.2999999999999971
2025-02-23 12:00:00,20.5,49,SANTIAGO,670.49,1.191736803598343,0.02,13.41,107.82,30.54,134.1,536.39,1.2246467991473532e-16,-1.0,605.32,562.445,7.550000000000068,19.0,2.1000000000000014
2025-02-23 13:00:00,22.9,43,SANTIAGO,638.18,1.1802604295890522,0.022,14.04,127.91,32.15,127.64,510.54,-0.2588190451025208,-0.9659258262890684,536.39,576.9225,-68.93000000000006,20.6,2.3999999999999986
2025-02-23 14:00:00,25.4,33,SANTIAGO,609.87,1.1851795331870238,0.018,10.98,146.33,42.9,129.48,480.39,-0.4999999999999997,-0.8660254037844388,510.54,562.505,-25.84999999999997,22.933333333333334,2.5
2025-02-23 15:00:00,27.7,29,SANTIAGO,622.97,1.2178440128165728,0.022,13.71,154.91,48.73,126.05,496.92,-0.7071067811865471,-0.7071067811865479,480.39,533.16,-30.15000000000004,25.33333333333333,2.3000000000000007
2025-02-23 16:00:00,29.8,23,SANTIAGO,735.41,1.2453627780189405,0.016,11.77,171.42,59.88,159.5,575.91,-0.8660254037844385,-0.5000000000000004,496.92,506.06,16.53000000000003,27.633333333333336,2.1000000000000014
2025-02-23 17:00:00,31.6,19,SANTIAGO,763.74,1.263476045073472,0.022,16.8,213.06,82.04,172.81,590.93,-0.9659258262890684,-0.2588190451025206,575.91,515.94,78.98999999999995,29.7,1.8000000000000007
2025-02-23 18:00:00,32.6,17,SANTIAGO,810.43,1.2659963170665978,0.022,17.83,244.83,103.71,199.43,611.0,-1.0,-1.8369701987210292e-16,590.93,536.0375,15.019999999999982,31.33333333333333,1.0
2025-02-23 19:00:00,32.8,18,SANTIAGO,854.33,1.2535477583862236,0.021,17.94,257.14,120.75,211.28,643.05,-0.9659258262890684,0.2588190451025203,611.0,568.6899999999999,20.07000000000005,32.333333333333336,0.1999999999999957
2025-02-23 20:00:00,32.7,18,SANTIAGO,823.16,1.279584540161964,0.018,14.82,240.5,116.36,220.0,603.16,-0.8660254037844386,0.5000000000000001,643.05,605.2225,32.049999999999955,32.7,-0.0999999999999943
2025-02-23 21:00:00,31.5,21,SANTIAGO,749.36,1.267067581629297,0.02,14.99,254.52,110.18,213.26,536.1,-0.7071067811865477,0.7071067811865474,603.16,612.035,-39.88999999999999,32.333333333333336,-1.2000000000000028
2025-02-23 22:00:00,30.0,25,SANTIAGO,675.35,1.250609220664898,0.022,14.86,257.74,113.7,190.91,484.44,-0.5000000000000004,0.8660254037844384,536.1,598.3275,-67.05999999999995,31.4,-1.5
2025-02-23 23:00:00,27.6,31,SANTIAGO,590.02,1.2354550889276297,0.02,11.8,249.67,117.63,177.01,413.01,-0.2588190451025215,0.965925826289068,484.44,566.6875,-51.660000000000025,29.7,-2.3999999999999986
2025-02-24 00:00:00,25.9,36,SANTIAGO,391.82,1.2354170562367006,0.02,7.84,239.66,101.55,115.56,276.26,0.0,1.0,413.01,509.1775,-71.43,27.83333333333333,-1.7000000000000028
2025-02-24 01:00:00,24.2,40,SANTIAGO,392.73,1.198412690070574,0.025,9.82,236.58,100.61,117.82,274.91,0.2588190451025207,0.9659258262890684,276.26,427.4525,-136.75,25.9,-1.6999999999999993
2025-02-24 02:00:00,23.0,43,SANTIAGO,398.62,1.2001969456153674,0.017,6.78,230.06,94.06,119.47,279.15,0.4999999999999999,0.8660254037844387,274.91,362.155,-1.349999999999966,24.366666666666664,-1.1999999999999993
2025-02-24 03:00:00,22.1,46,SANTIAGO,396.81,1.1840246450914569,0.021,8.33,221.55,85.63,107.81,289.0,0.7071067811865476,0.7071067811865476,279.15,310.8325,4.239999999999952,23.1,-0.8999999999999986
2025-02-24 04:00:00,21.2,55,SANTIAGO,413.85,1.189460255163309,0.021,8.69,194.57,84.53,112.89,300.96,0.8660254037844386,0.5000000000000001,289.0,279.83000000000004,9.850000000000025,22.1,-0.9000000000000021
2025-02-24 05:00:00,20.5,54,SANTIAGO,446.92,1.1732607575023604,0.021,9.39,189.3,82.77,119.56,327.36,0.9659258262890684,0.2588190451025207,300.96,286.005,11.95999999999998,21.266666666666666,-0.6999999999999993
2025-02-24 06:00:00,19.8,61,SANTIAGO,484.9,1.1933620974629036,0.016,7.76,178.22,84.72,113.88,371.02,1.0,6.123233995736766e-17,327.36,299.1175,26.40000000000004,20.5,-0.6999999999999993
2025-02-24 07:00:00,19.2,59,SANTIAGO,572.11,1.1749221139547474,0.022,12.59,195.55,73.45,151.27,420.84,0.9659258262890684,-0.2588190451025206,371.02,322.085,43.65999999999997,19.83333333333333,-0.6000000000000014
2025-02-24 08:00:00,18.7,65,SANTIAGO,637.68,1.1956538025368022,0.022,14.03,152.99,55.52,147.46,490.22,0.8660254037844387,-0.4999999999999998,420.84,355.045,49.81999999999999,19.23333333333333,-0.5
2025-02-24 09:00:00,18.1,61,SANTIAGO,716.87,1.1990749639690392,0.023,16.49,141.13,38.88,152.21,564.66,0.7071067811865476,-0.7071067811865475,490.22,402.36,69.38000000000005,18.666666666666668,-0.5999999999999979
2025-02-24 10:00:00,17.6,61,SANTIAGO,776.84,1.1899149182497466,0.021,16.31,132.52,37.25,155.37,621.47,0.4999999999999999,-0.8660254037844387,564.66,461.685,74.43999999999994,18.133333333333336,-0.5
2025-02-24 11:00:00,17.9,60,SANTIAGO,768.24,1.184093593424001,0.021,16.13,113.08,26.14,153.65,614.59,0.258819045102521,-0.9659258262890682,621.47,524.2975,56.81000000000006,17.866666666666664,0.2999999999999971
2025-02-24 12:00:00,20.0,52,SANTIAGO,670.06,1.1719088521789915,0.024,16.08,135.86,31.24,134.01,536.05,1.2246467991473532e-16,-1.0,614.59,572.735,-6.879999999999996,18.5,2.1000000000000014
2025-02-24 13:00:00,21.8,46,SANTIAGO,631.91,1.193099374405811,0.021,13.27,121.19,23.11,126.38,505.53,-0.2588190451025208,-0.9659258262890684,536.05,584.1925,-78.54000000000008,19.9,1.8000000000000007
2025-02-24 14:00:00,24.4,39,SANTIAGO,614.3,1.209236289368589,0.016,9.83,141.82,29.69,122.86,491.44,-0.4999999999999997,-0.8660254037844388,505.53,569.41,-30.519999999999985,22.066666666666663,2.599999999999998
2025-02-24 15:00:00,27.1,31,SANTIAGO,646.5,1.1919203483002796,0.023,14.87,166.16,54.5,141.33,505.17,-0.7071067811865471,-0.7071067811865479,491.44,536.9025,-14.089999999999977,24.433333333333334,2.700000000000003
2025-02-24 16:00:00,29.4,24,SANTIAGO,690.8,1.219175610026115,0.019,13.13,178.95,61.84,157.83,532.97,-0.8660254037844385,-0.5000000000000004,505.17,509.5475,13.730000000000018,26.96666666666667,2.299999999999997
2025-02-24 17:00:00,31.2,20,SANTIAGO,753.7,1.2349052818731328,0.022,16.58,207.73,79.37,189.41,564.29,-0.9659258262890684,-0.2588190451025206,532.97,508.7775,27.80000000000001,29.23333333333333,1.8000000000000007
2025-02-24 18:00:00,32.3,19,SANTIAGO,828.2,1.265507682345037,0.018,14.91,218.62,92.9,193.54,634.66,-1.0,-1.8369701987210292e-16,564.29,523.4675,31.319999999999936,30.96666666666667,1.099999999999998
2025-02-24 19:00:00,32.7,20,SANTIAGO,869.66,1.2767620052784905,0.017,14.78,265.34,112.36,228.84,640.82,-0.9659258262890684,0.2588190451025203,634.66,559.2725,70.37,32.06666666666667,0.4000000000000057
2025-02-24 20:00:00,33.0,19,SANTIAGO,804.82,1.290716566846903,0.017,13.68,269.6,116.58,220.8,584.02,-0.8660254037844386,0.5000000000000001,640.82,593.185,6.160000000000082,32.666666666666664,0.2999999999999971
2025-02-24 21:00:00,32.0,22,SANTIAGO,767.98,1.2756256648816715,0.016,12.29,259.51,122.28,222.92,545.06,-0.7071067811865477,0.7071067811865474,584.02,605.9475,-56.80000000000007,32.56666666666667,-1.0
2025-02-24 22:00:00,30.2,27,SANTIAGO,687.71,1.272901881113949,0.022,15.13,262.55,114.38,206.31,481.4,-0.5000000000000004,0.8660254037844384,545.06,601.14,-38.96000000000004,31.73333333333333,-1.8000000000000007
2025-02-24 23:00:00,28.4,31,SANTIAGO,580.77,1.240796455811159,0.019,11.03,256.97,109.13,174.23,406.54,-0.2588190451025215,0.965925826289068,481.4,562.825,-63.65999999999997,30.2,-1.8000000000000007
2025-02-25 00:00:00,27.0,35,SANTIAGO,415.0,1.2239932454180085,0.018,7.47,225.54,114.7,124.5,290.5,0.0,1.0,406.54,504.255,-74.85999999999996,28.53333333333333,-1.3999999999999986
2025-02-25 01:00:00,25.4,42,SANTIAGO,400.78,1.232455346360541,0.019,7.61,242.71,102.56,117.76,283.02,0.2588190451025207,0.9659258262890684,290.5,430.875,-116.04000000000002,26.933333333333334,-1.6000000000000014
2025-02-25 02:00:00,24.2,45,SANTIAGO,407.68,1.1885547101919511,0.023,9.38,223.25,96.73,119.05,288.63,0.4999999999999999,0.8660254037844387,283.02,365.365,-7.480000000000018,25.53333333333333,-1.1999999999999993
2025-02-25 03:00:00,23.1,49,SANTIAGO,411.85,1.2147924459888797,0.02,8.24,216.95,91.93,120.43,291.42,0.7071067811865476,0.7071067811865476,288.63,317.1725,5.610000000000014,24.23333333333333,-1.099999999999998
2025-02-25 04:00:00,22.1,54,SANTIAGO,415.15,1.1871396382983352,0.02,8.3,212.49,88.0,112.9,302.25,0.8660254037844386,0.5000000000000001,291.42,288.39250000000004,2.7900000000000205,23.133333333333336,-1.0
2025-02-25 05:00:00,21.3,60,SANTIAGO,416.57,1.2027952215457682,0.018,7.5,199.97,80.17,108.79,307.78,0.9659258262890684,0.2588190451025207,302.25,291.33000000000004,10.829999999999984,22.166666666666668,-0.8000000000000007
2025-02-25 06:00:00,20.5,60,SANTIAGO,490.96,1.2058592807121646,0.021,10.31,176.35,74.54,119.14,371.82,1.0,6.123233995736766e-17,307.78,297.52,5.529999999999973,21.3,-0.8000000000000007
2025-02-25 07:00:00,19.9,62,SANTIAGO,571.59,1.1818648796306968,0.021,12.0,173.08,89.06,132.0,439.59,0.9659258262890684,-0.2588190451025206,371.82,318.3175,64.04000000000002,20.566666666666663,-0.6000000000000014
2025-02-25 08:00:00,19.4,63,SANTIAGO,681.5,1.1734184312615226,0.017,11.59,153.03,68.35,162.05,519.45,0.8660254037844387,-0.4999999999999998,439.59,355.36,67.76999999999998,19.933333333333334,-0.5
2025-02-25 09:00:00,18.9,64,SANTIAGO,721.61,1.1752254150741257,0.021,15.15,150.17,39.94,160.88,560.73,0.7071067811865476,-0.7071067811865475,519.45,409.66,79.86000000000007,19.4,-0.5
2025-02-25 10:00:00,18.8,63,SANTIAGO,747.32,1.1815525348288614,0.02,14.95,134.22,38.09,158.53,588.79,0.4999999999999999,-0.8660254037844387,560.73,472.8975,41.27999999999997,19.03333333333333,-0.0999999999999978
2025-02-25 11:00:00,19.0,61,SANTIAGO,739.32,1.195694608194067,0.02,14.79,149.88,28.51,152.4,586.92,0.258819045102521,-0.9659258262890682,588.79,527.14,28.059999999999945,18.9,0.1999999999999993
2025-02-25 12:00:00,21.1,52,SANTIAGO,691.02,1.1898199721788467,0.021,14.51,128.38,27.88,138.2,552.82,1.2246467991473532e-16,-1.0,586.92,563.9725,-1.8700000000000043,19.633333333333333,2.1000000000000014
